Hotel Name,Hotel Review Page,Guest Name,Review Date,Hotel Review
Casablanca,https://www.tripadvisor.in/Hotel_Review-g297605-d315585-Reviews-or0-Casablanca-Candolim_Bardez_North_Goa_District_Goa.html,FarAway21008953767,y 2019,Good value for money hotel. Very close to the beach as well as the main commercial street. Our second visit here and the place never disappoints. Lack of enough parking is an issue though. The staff is polite and helpful
Casablanca,https://www.tripadvisor.in/Hotel_Review-g297605-d315585-Reviews-or0-Casablanca-Candolim_Bardez_North_Goa_District_Goa.html,Rajiv Mishra,y 2019,"Me and my wife loved our stay at Casablanca. We loved how the hotel is so close to the beach, the food was great. Mr.Ronald was very helpful with assisting us with places to visit as well as in the hotel. Even the staff at Casablanca were very nice. Everything was perfect. We\u2026"
Palette Resort - Beira Mar Beach,https://www.tripadvisor.in/Hotel_Review-g306994-d6028527-Reviews-or0-Palette_Resort_Beira_Mar_Beach-Benaulim_Salcette_South_Goa_District_Goa.html,sshiragavi,r 2019,"I visited to this place in three days back only. I like this place very much. Good staff, good location and mainly well maintained rooms(huts). Two mins away from beach. If you want beach view from your room, then will get disappointed. But overall place is awesome."
Palette Resort - Beira Mar Beach,https://www.tripadvisor.in/Hotel_Review-g306994-d6028527-Reviews-or0-Palette_Resort_Beira_Mar_Beach-Benaulim_Salcette_South_Goa_District_Goa.html,basujk20,r 2019,"Superior cottage neat and clean, lots of space, comfortable but don't expect hifi room. well maintained lawns and garden. Housekeeping good, staff courteous. Morning breakfast very good. Otherwise at other times we took sandwitches of different types which were very good. Johncy\u2026"
Palette Resort - Beira Mar Beach,https://www.tripadvisor.in/Hotel_Review-g306994-d6028527-Reviews-or0-Palette_Resort_Beira_Mar_Beach-Benaulim_Salcette_South_Goa_District_Goa.html,Mike P,r 2019,"We wanted somewhere to stay that was close to the beach but was more than a hut, so we went for the Beira. There were 3 of us so we had one of each of the bungalow room types. The bigger ones have a little sofa in the extra space that will turn into a bed but my guess is that\u2026"
Palette Resort - Beira Mar Beach,https://www.tripadvisor.in/Hotel_Review-g306994-d6028527-Reviews-or0-Palette_Resort_Beira_Mar_Beach-Benaulim_Salcette_South_Goa_District_Goa.html,Amaan H,b 2019,"Owsome place to visit,i like the service of this hotel and i love this place i also like the beach all people were satisfied with that hotel,all visit this hotel and give review of your experience thanks."
Palette Resort - Beira Mar Beach,https://www.tripadvisor.in/Hotel_Review-g306994-d6028527-Reviews-or0-Palette_Resort_Beira_Mar_Beach-Benaulim_Salcette_South_Goa_District_Goa.html,aspatwardhan,b 2019,It was a calm and peaceful stay at Beira Mar Resort. They only have cottages and the build quality was quite good. Rooms were fresh and washrooms were neat and clean. Beach is around 100m away from the back gate and it has a good access (expect stray dogs in the road to the\u2026
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-or0-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,Deepak Parmar,11 Jun,"Goa is a amazing place and no 1 stay @ Goa,Na Goa grand resort and spa Bardez is best place to stay with family I stayed at 7th to 10th June 2019. Good experience well maintain rooms, tasty food, staff of the hotel is very cool and calm with helpful every time. Restaurant people\u2026"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-or0-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,Saloni K,y 2019,"The space was quite comfortable, the staff was extremely hospitable! They were very accommodating especially with food preferences. Great outdoor sitting area by the pool you can grab a drink or even sit there while at breakfast."
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-or0-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,nivrity_das,y 2019,"This Hotel is definitely worth the stay. The rooms are pretty big and really spacious. Also has a stunning vintage feel to it. The best is the pool area which is definitely worth spending some great quality time with friends and family. Also speaking about the services and food,\u2026"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-or0-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,ABHIROOP,y 2019,"Ac was not working properly, didn't get solved after complaining too , except dat evrythng was brilliant ,, all services are good and quick . Staffs were well behaved  nd  quick to respond , food tastes are good, nd atlast the magician was superb \U0001f60a"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-or0-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,Pratapsinh,y 2019,This was our second time in goa and the first time in goa ...we had a pleasant stay in nagoa grande resort and spa ..the staff here were very helpful ...services provided were very good ..we visited many places.wonderful place
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-or0-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,Half Ticket H,1 Jun,"It was amezing experience in this Resort, Love to come back again....Also love to recon others...  Truly splendid service, frendly staff, big and clean room with beautiful gallery, pool facing Restaurant,in short can't complaint in any manner."
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-or0-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,Aimee C,y 2019,Charming hotel very near the beach and short walk to the main road. The large pool area is kept clean and nice to relax by. Great for couples and families with young children. Food definitely needs improving but the staff were all very polite and hospitable although one chap who\u2026
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-or0-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,Raviraj Naik,y 2019,Nice place to visit with kids and couples. We were 18 people with kids. We enjoyed a lot. The place was very nice with a delicious breakfast. Rooms are nicely decorated and clean. Swimming pool is adding more stars to this resort. And specially I can\u2019t  forget to say thanks the\u2026
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-or0-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,Febin T,r 2019,"The stay was good,service was excellent , staff are very polite and professional. Location is very accessible and near to the beach . I would recommend this resort for couples/ family if they are planning to stay in North Goa. "
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-or0-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,Vani S,r 2019,"We were a group of 15 and everyone liked the resort so much. Clean rooms n bathrooms. Prompt room service. Very good location. 3 min walk to the beach. Simple n cheerful staff. Nice big n clean pool. Breakfast was so-so. But starters during dinner were good. During summers,\u2026"
Mint Rendezvous Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d9682034-Reviews-or0-Mint_Rendezvous_Beach_Resort-Dona_Paula_North_Goa_District_Goa.html,Rajeev M,r 2019,"Just one word Wow ..   Best hotel in GOA , personalised service /recognition / courtesy..all at its best   Roseline -Front desk manager makes sure you have the best rooms here as per your choice , Mr Kapil , always ready for help  Surely reccomend to all   @kapil - will visit\u2026"
Mint Rendezvous Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d9682034-Reviews-or0-Mint_Rendezvous_Beach_Resort-Dona_Paula_North_Goa_District_Goa.html,Sunil M,c 2018,Rendezvous Beach Resort is Located in the elite neighborhood of Dona Paula in North Goa and in the close proximity to Vainguinim beach. It has 56 large spacious rooms with no noise makes your stay pleasant and allows you to soak in the sunshine of Goa and enjoy the peace and\u2026
Mint Rendezvous Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d9682034-Reviews-or0-Mint_Rendezvous_Beach_Resort-Dona_Paula_North_Goa_District_Goa.html,rockstar,r 2019,Loved the peace here atmosphere is so good view from balcony is amazing overlooking to pool n garden in front amazing stay here good food staff is helpful Clean room provide thanks to all for making it memorable 
Mint Rendezvous Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d9682034-Reviews-or0-Mint_Rendezvous_Beach_Resort-Dona_Paula_North_Goa_District_Goa.html,Rohit Bhonsle,r 2019,Property is big located in Panjim city not really easy to find hotel without GPS. no signboard on streets. We don't have reservation before coming to hotel just walking to hotel at 10 PM with family. reception desk guy was not active and he took 45 min for reservation process.\u2026
Mint Rendezvous Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d9682034-Reviews-or0-Mint_Rendezvous_Beach_Resort-Dona_Paula_North_Goa_District_Goa.html,Amit Sawant,r 2019,Amazing stay!  Staff is polite and they helped me to find shops for Cashew nuts and wine.  Beach is very near to Resort.  Food in the restaurant is delicious  Thanks   Mint Rendezvous for the Amazing and Memorable Stay
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,Parveen4003 P,20 Jun,"Very good place, enjoyed our stay...well maintained resort with nice greenery around, Ms Anisha and Mr hari was polite and very helpful...good service..staff were good..food serve was awesome.will surely come back here...trip was enjoyable "
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,Csr1,n 2019,We loved everything about our stay at Phoenix Park. In fact we loved it so much we have booked to return in December a first for us!  Our room was in block 5 on the top floor. We had a spacious room which was spotlessly clean. We were met on arrival by our room boy who made sure\u2026
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,Setu Parikh,20 Jun,"First, Breakfast is too Good, Good property, Ambience good, Full of Greenery, Budget friendly on online deals.. Cons.. few buildings have leakage of AC water, Non allowance of Guest in room that i thi\xf1k a hurdle.. overall avery good stay.. 2 boys specifically Dev a house keeper\u2026"
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,N_P,17 Jun,I went with my cousin sisters and had a great time there . The breakfast spread was also good and the staff were really very helpful. My sister uses a wheelchair and she had a very comfortable stay . Thanks to the team of Phoenix park inn resort 
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,SUMAN0901,7 Jun,"Excellent Hotel with Reasonable Teriff. Very near to Condolim Beach. Rooms are big , Neat & Clean. Staffs are very helpful. Foods are reasonable and tasty . Bar is good. Most interesting is the pool. I made myself Lazy at pool."
Renzo's Inn,https://www.tripadvisor.in/Hotel_Review-g306995-d1585655-Reviews-or0-Renzo_s_Inn-Calangute_North_Goa_District_Goa.html,Ashqar,r 2019,"Good location, Spacious room and good service. Manager Mr. Sunil is very much helpful and always ready to give you service and any suggestion you need. We have enjoyed during our stay. Only negative point is pool. Pool is not that much big but the truth is you are not jump in to\u2026"
Renzo's Inn,https://www.tripadvisor.in/Hotel_Review-g306995-d1585655-Reviews-or0-Renzo_s_Inn-Calangute_North_Goa_District_Goa.html,happyOldham,r 2019,"This is a small hotel in CALANGUTE and the owner has a young manager. He is very helpful if you have any faults I.e lights not working,air conditioners needs setting. The bedding is mainly Indian and is changed regularly ,the room boys are very helpful . An excellent restraint\u2026"
Renzo's Inn,https://www.tripadvisor.in/Hotel_Review-g306995-d1585655-Reviews-or0-Renzo_s_Inn-Calangute_North_Goa_District_Goa.html,auspal,b 2019,"We recently had a two week stay here, the room was spotless with all amenities and Sunil and his staff couldn't do enough for us. The location is very good for the beach and some lovely restaurants. We enjoyed our time at Renzos."
